Customer_ID,Customer_Name,Gender,Age,City,State,Occupation,Annual_Income,Credit_Limit,Card_Type,Join_Date
C102175,Ananya Singh,Female,50,Delhi,Delhi,Business,344904,837349,Platinum,2024-10-14
C102176,Priya Sharma,Female,36,Chandigarh,Chandigarh,Engineer,1027966,316437,Gold,2024-02-25
C102177,Rahul Sharma,Male,35,Kochi,Kerala,Teacher,1383452,343915,Gold,2021-11-29
C102178,Sanjay Nair,Female,66,Chandigarh,Chandigarh,Consultant,852851,786116,Platinum,2021-06-04
C102179,Diya Patel,Male,58,Lucknow,Uttar Pradesh,Doctor,368725,291910,Gold,2025-02-03
C102180,Sanjay Singh,Female,24,Chandigarh,Chandigarh,Engineer,2142753,134209,Silver,2022-11-26
C102181,Sai Das,Female,62,Vijayawada,Andhra Pradesh,Doctor,1646853,314137,Gold,2024-08-22
C102182,Pooja Patel,Female,24,Kolkata,West Bengal,Consultant,2571735,109804,Silver,2026-01-07
C102183,Rohan Das,Male,42,Jaipur,Rajasthan,IT,568808,803577,Platinum,2021-09-29
C102184,Ananya Gupta,Female,45,Kolkata,West Bengal,Consultant,1481734,313386,Gold,2025-09-08
C102185,Ananya Reddy,Male,61,Mumbai,Maharashtra,Engineer,620063,104419,Silver,2021-02-12
C102186,Sneha Joshi,Male,28,Jaipur,Rajasthan,Banker,2453828,85500,Silver,2022-08-23
C102187,Vikram Nair,Male,63,Chandigarh,Chandigarh,IT,610101,839561,Platinum,2020-07-21
C102188,Diya Das,Male,59,Chennai,Tamil Nadu,Business,2765231,113006,Silver,2023-12-24
C102189,Kiran Gupta,Male,52,Bengaluru,Karnataka,Teacher,896031,144517,Silver,2024-05-07
C102190,Sai Verma,Female,32,Chennai,Tamil Nadu,Doctor,1513250,99615,Silver,2021-08-14
C102191,Priya Joshi,Female,64,Delhi,Delhi,IT,1393342,330135,Gold,2022-02-26
C102192,Nisha Iyer,Male,33,Pune,Maharashtra,Consultant,2157315,82427,Silver,2023-06-02
C102193,Ishaan Kapoor,Female,21,Pune,Maharashtra,Banker,997135,81353,Silver,2024-03-12
C102194,Vikram Nair,Female,25,Visakhapatnam,Andhra Pradesh,Doctor,1613747,304833,Gold,2025-01-09
C102195,Rahul Nair,Female,48,Vijayawada,Andhra Pradesh,Doctor,970913,321488,Gold,2024-08-23
C102196,Aisha Patel,Female,52,Ahmedabad,Gujarat,IT,1015113,100973,Silver,2024-01-09
C102197,Ishaan Patel,Female,26,Chandigarh,Chandigarh,IT,2576403,90972,Silver,2021-08-03
C102198,Aditya Rao,Female,57,Kochi,Kerala,Banker,932959,817465,Platinum,2021-04-24
C102199,Meera Gupta,Male,23,Chennai,Tamil Nadu,Consultant,1624580,332720,Gold,2022-08-10
C102200,Vivaan Verma,Male,62,Kolkata,West Bengal,Banker,2910631,118883,Silver,2022-01-06
C102201,Sai Gupta,Male,42,Vijayawada,Andhra Pradesh,Teacher,2457432,83547,Silver,2023-10-23
C102202,Aisha Iyer,Male,35,Vijayawada,Andhra Pradesh,Teacher,469649,285715,Gold,2023-01-21
C102203,Diya Reddy,Male,25,Indore,Madhya Pradesh,Business,1041469,299901,Gold,2021-01-21
C102204,Meera Iyer,Female,53,Vijayawada,Andhra Pradesh,Banker,772499,828822,Platinum,2021-09-21
C102205,Rohan Nair,Female,46,Pune,Maharashtra,IT,736128,794383,Platinum,2025-12-14
C102206,Diya Das,Female,40,Pune,Maharashtra,Consultant,304026,285581,Gold,2024-05-09
C102207,Arjun Kapoor,Female,61,Jaipur,Rajasthan,Banker,1615662,148259,Silver,2023-09-02
C102208,Priya Nair,Female,46,Kochi,Kerala,Doctor,798081,137061,Silver,2021-06-13
C102209,Aditya Gupta,Male,60,Chennai,Tamil Nadu,Doctor,2129214,298983,Gold,2022-01-03
C102210,Sanjay Gupta,Male,40,Kochi,Kerala,Engineer,1492533,101377,Silver,2022-11-02
C102211,Vikram Das,Female,67,Ahmedabad,Gujarat,Consultant,2683840,794669,Platinum,2021-01-03
C102212,Sai Kapoor,Male,69,Kolkata,West Bengal,Doctor,2791674,316396,Gold,2025-11-27
C102213,Meera Verma,Male,28,Kochi,Kerala,IT,539130,308749,Gold,2024-11-04
C102214,Sanjay Rao,Male,66,Hyderabad,Telangana,Teacher,1758927,105782,Silver,2021-10-22
C102215,Diya Nair,Female,33,Indore,Madhya Pradesh,Teacher,1649582,86083,Silver,2023-08-30
C102216,Ishaan Patel,Male,56,Kochi,Kerala,IT,1790144,101212,Silver,2024-09-07
C102217,Meera Gupta,Male,49,Kolkata,West Bengal,Teacher,2112759,301497,Gold,2025-02-16
C102218,Priya Singh,Male,56,Chandigarh,Chandigarh,Banker,2403869,130510,Silver,2022-04-14
C102219,Arjun Singh,Male,53,Delhi,Delhi,Engineer,2947050,332755,Gold,2021-12-26
C102220,Priya Patel,Male,48,Jaipur,Rajasthan,Doctor,755753,80107,Silver,2020-10-31
C102221,Sneha Patel,Male,35,Kochi,Kerala,Consultant,715862,346597,Gold,2022-07-05
C102222,Vikram Verma,Male,54,Ahmedabad,Gujarat,Engineer,382983,133223,Silver,2025-05-29
C102223,Sanjay Iyer,Male,48,Lucknow,Uttar Pradesh,Engineer,1852874,301895,Gold,2020-01-26
C102224,Meera Reddy,Female,36,Lucknow,Uttar Pradesh,Consultant,834503,141222,Silver,2024-12-26
C102225,Sneha Kapoor,Male,43,Visakhapatnam,Andhra Pradesh,Consultant,2536574,112368,Silver,2023-05-09
C102226,Sneha Joshi,Male,68,Vijayawada,Andhra Pradesh,Banker,931977,131221,Silver,2024-03-23
C102227,Rohan Singh,Female,69,Chennai,Tamil Nadu,Teacher,1784372,292347,Gold,2021-07-20
C102228,Rahul Das,Female,60,Jaipur,Rajasthan,Student,981606,325013,Gold,2023-08-28
C102229,Aisha Das,Female,61,Vijayawada,Andhra Pradesh,IT,2163687,119041,Silver,2021-07-13
C102230,Aisha Nair,Female,38,Vijayawada,Andhra Pradesh,Engineer,2889322,134002,Silver,2024-09-28
C102231,Neha Kapoor,Female,57,Visakhapatnam,Andhra Pradesh,Consultant,390570,80504,Silver,2025-02-16
C102232,Kiran Reddy,Female,56,Delhi,Delhi,Teacher,2694857,317254,Gold,2024-07-19
C102233,Rohan Gupta,Female,28,Kolkata,West Bengal,Banker,1512050,140074,Silver,2025-10-26
C102234,Neha Rao,Male,45,Pune,Maharashtra,IT,2538517,283664,Gold,2022-12-22
C102235,Diya Reddy,Male,63,Vijayawada,Andhra Pradesh,IT,1954646,281299,Gold,2023-08-31
C102236,Neha Iyer,Male,46,Chennai,Tamil Nadu,IT,463932,831997,Platinum,2024-06-27
C102237,Sai Gupta,Male,55,Chennai,Tamil Nadu,IT,1359744,126998,Silver,2025-10-31
C102238,Ishaan Das,Male,63,Lucknow,Uttar Pradesh,Consultant,2323615,119992,Silver,2022-08-28
C102239,Ananya Singh,Female,68,Bengaluru,Karnataka,Business,2044805,311006,Gold,2020-02-29
C102240,Sai Das,Male,24,Hyderabad,Telangana,Business,1746671,131167,Silver,2024-07-09
C102241,Sai Iyer,Male,22,Chandigarh,Chandigarh,Student,1799196,830777,Platinum,2023-04-14
C102242,Aisha Sharma,Male,49,Jaipur,Rajasthan,Consultant,1533921,336622,Gold,2025-01-12
C102243,Aarav Reddy,Male,62,Bengaluru,Karnataka,Teacher,979458,334322,Gold,2020-05-23
C102244,Neha Nair,Female,44,Chandigarh,Chandigarh,Student,499671,310267,Gold,2023-01-16
C102245,Rohan Verma,Male,59,Visakhapatnam,Andhra Pradesh,Banker,1950016,843432,Platinum,2023-01-28
C102246,Sai Rao,Female,31,Pune,Maharashtra,Business,1884733,798581,Platinum,2021-05-31
C102247,Diya Reddy,Female,51,Chennai,Tamil Nadu,IT,2084551,103364,Silver,2022-01-24
C102248,Kiran Singh,Female,36,Mumbai,Maharashtra,Student,1536880,837616,Platinum,2020-04-30
C102249,Ishaan Verma,Female,45,Pune,Maharashtra,Business,1666002,328806,Gold,2022-07-01
C102250,Aarav Singh,Male,27,Indore,Madhya Pradesh,Engineer,1272072,309520,Gold,2023-07-04
C102251,Ishaan Sharma,Male,39,Delhi,Delhi,IT,1215035,293320,Gold,2021-11-11
C102252,Rahul Kapoor,Male,46,Chennai,Tamil Nadu,Doctor,683378,288911,Gold,2025-04-18
C102253,Sanjay Rao,Female,52,Chennai,Tamil Nadu,Business,1435397,112293,Silver,2023-11-20
C102254,Ananya Joshi,Female,31,Chennai,Tamil Nadu,Business,1580411,302323,Gold,2023-11-19
C102255,Ishaan Reddy,Male,46,Bengaluru,Karnataka,Consultant,1674438,844127,Platinum,2024-02-17
C102256,Neha Das,Male,24,Delhi,Delhi,Engineer,2519176,786181,Platinum,2024-01-27
C102257,Priya Rao,Female,49,Ahmedabad,Gujarat,Doctor,2278100,110188,Silver,2024-02-08
C102258,Sai Rao,Female,49,Indore,Madhya Pradesh,Student,1540660,294697,Gold,2025-03-04
C102259,Rohan Gupta,Female,33,Pune,Maharashtra,Consultant,2829310,106630,Silver,2020-05-30
C102260,Aditya Joshi,Male,35,Mumbai,Maharashtra,Teacher,1213407,135218,Silver,2020-12-06
C102261,Nisha Singh,Male,62,Jaipur,Rajasthan,Doctor,1064285,835983,Platinum,2020-06-02
C102262,Aarav Nair,Male,43,Lucknow,Uttar Pradesh,Banker,2578786,142287,Silver,2022-03-15
C102263,Neha Verma,Male,41,Vijayawada,Andhra Pradesh,Business,1061430,96020,Silver,2024-12-28
C102264,Nisha Das,Male,41,Kochi,Kerala,Engineer,2446887,86553,Silver,2021-02-19
C102265,Vikram Reddy,Female,48,Vijayawada,Andhra Pradesh,Consultant,1526990,116597,Silver,2024-04-11
C102266,Neha Gupta,Female,68,Kolkata,West Bengal,Teacher,2785082,832099,Platinum,2020-09-24
C102267,Kiran Rao,Female,29,Visakhapatnam,Andhra Pradesh,IT,1377737,329292,Gold,2024-10-27
C102268,Rahul Das,Male,65,Hyderabad,Telangana,IT,2532485,124601,Silver,2025-05-18
C102269,Nisha Nair,Male,64,Kochi,Kerala,Student,699296,91139,Silver,2024-08-04
C102270,Ishaan Kapoor,Male,62,Pune,Maharashtra,Consultant,2458387,147725,Silver,2023-05-03
C102271,Aisha Rao,Female,49,Chennai,Tamil Nadu,Doctor,1855815,344261,Gold,2023-09-07
C102272,Sanjay Das,Male,58,Hyderabad,Telangana,Engineer,599712,137816,Silver,2025-03-10
C102273,Pooja Sharma,Male,40,Jaipur,Rajasthan,Business,2981409,339225,Gold,2020-12-01
C102274,Meera Singh,Female,37,Chandigarh,Chandigarh,Doctor,714739,114848,Silver,2022-04-24
C102275,Nisha Iyer,Female,54,Bengaluru,Karnataka,Business,1212839,83890,Silver,2022-05-09
C102276,Sanjay Reddy,Female,55,Bengaluru,Karnataka,Student,2724820,312212,Gold,2025-07-06
C102277,Pooja Singh,Female,57,Hyderabad,Telangana,IT,395059,801879,Platinum,2021-03-07
C102278,Rahul Rao,Female,41,Chennai,Tamil Nadu,Engineer,2083524,335438,Gold,2022-04-30
C102279,Rohan Gupta,Female,68,Jaipur,Rajasthan,Doctor,386685,340906,Gold,2020-02-18
C102280,Aarav Gupta,Female,22,Kochi,Kerala,Doctor,811120,311605,Gold,2020-11-22
C102281,Rahul Joshi,Female,40,Chennai,Tamil Nadu,Banker,1621831,325817,Gold,2021-05-11
C102282,Sai Sharma,Male,57,Hyderabad,Telangana,Student,1676109,293246,Gold,2025-08-19
C102283,Arjun Reddy,Female,24,Chandigarh,Chandigarh,Business,1189936,140429,Silver,2022-04-26
C102284,Priya Joshi,Female,34,Kolkata,West Bengal,Business,886619,337654,Gold,2020-11-19
C102285,Rohan Iyer,Female,57,Mumbai,Maharashtra,Business,1314998,87910,Silver,2020-01-30
C102286,Aditya Kapoor,Female,26,Delhi,Delhi,Business,1524312,339029,Gold,2022-10-05
C102287,Sneha Reddy,Female,45,Mumbai,Maharashtra,Engineer,2682783,304371,Gold,2024-01-02
C102288,Nisha Gupta,Female,39,Mumbai,Maharashtra,Consultant,2872971,85582,Silver,2021-07-02
C102289,Meera Sharma,Female,32,Ahmedabad,Gujarat,Business,964411,135289,Silver,2024-03-29
C102290,Aditya Joshi,Male,39,Chennai,Tamil Nadu,Banker,1884234,313408,Gold,2022-11-16
C102291,Rohan Iyer,Male,23,Chandigarh,Chandigarh,Student,2237043,122379,Silver,2022-04-18
C102292,Sanjay Iyer,Female,37,Hyderabad,Telangana,IT,821938,784911,Platinum,2022-02-12
C102293,Priya Verma,Male,52,Mumbai,Maharashtra,Doctor,898568,143780,Silver,2024-09-15
C102294,Nisha Das,Male,37,Vijayawada,Andhra Pradesh,Teacher,1434929,139413,Silver,2021-04-20
C102295,Vikram Verma,Female,34,Chandigarh,Chandigarh,Student,2027052,85885,Silver,2024-09-09
C102296,Pooja Nair,Male,57,Chennai,Tamil Nadu,Business,2550584,116466,Silver,2025-09-16
C102297,Vikram Reddy,Female,28,Indore,Madhya Pradesh,Consultant,1678463,339464,Gold,2021-07-10
C102298,Arjun Nair,Female,33,Hyderabad,Telangana,IT,2081816,295704,Gold,2021-03-08
C102299,Vikram Gupta,Male,40,Mumbai,Maharashtra,Consultant,2492435,288520,Gold,2025-09-08
C102300,Priya Verma,Female,62,Kochi,Kerala,Student,2447354,109156,Silver,2022-08-16
C102301,Ishaan Sharma,Female,49,Hyderabad,Telangana,Engineer,695493,310480,Gold,2020-02-04
C102302,Sanjay Patel,Female,33,Jaipur,Rajasthan,Banker,2057963,283039,Gold,2022-02-02
C102303,Diya Gupta,Male,43,Pune,Maharashtra,Engineer,465755,314336,Gold,2020-10-04
C102304,Kiran Nair,Male,67,Vijayawada,Andhra Pradesh,Engineer,2237035,97557,Silver,2020-01-30
C102305,Aisha Gupta,Male,24,Kochi,Kerala,Doctor,2781204,315666,Gold,2021-02-12
C102306,Ishaan Singh,Female,44,Lucknow,Uttar Pradesh,Student,2610383,89867,Silver,2020-08-31
C102307,Aisha Joshi,Male,61,Chandigarh,Chandigarh,Consultant,1462022,141029,Silver,2020-04-25
C102308,Diya Patel,Male,68,Kolkata,West Bengal,Business,2708940,833329,Platinum,2022-04-18
C102309,Aarav Nair,Male,52,Indore,Madhya Pradesh,Teacher,904621,104316,Silver,2023-04-01
C102310,Priya Nair,Male,47,Bengaluru,Karnataka,Banker,2908257,86765,Silver,2020-05-25
C102311,Ananya Iyer,Female,27,Kochi,Kerala,Banker,510807,142244,Silver,2020-02-19
C102312,Ishaan Rao,Female,65,Vijayawada,Andhra Pradesh,Teacher,935212,84606,Silver,2020-05-10
C102313,Meera Iyer,Female,47,Kochi,Kerala,IT,2695959,127237,Silver,2022-03-16
C102314,Sai Singh,Male,42,Ahmedabad,Gujarat,Teacher,1612768,83935,Silver,2020-09-02
C102315,Priya Das,Male,42,Lucknow,Uttar Pradesh,Consultant,351691,283407,Gold,2025-03-04
C102316,Aditya Reddy,Male,33,Lucknow,Uttar Pradesh,Teacher,2193606,302500,Gold,2021-10-18
C102317,Vikram Patel,Female,57,Hyderabad,Telangana,Doctor,2282286,289905,Gold,2024-05-15
C102318,Sai Singh,Male,22,Lucknow,Uttar Pradesh,Engineer,1626294,316612,Gold,2024-07-27
C102319,Pooja Nair,Male,56,Lucknow,Uttar Pradesh,Student,586901,842123,Platinum,2020-01-26
C102320,Neha Patel,Male,47,Hyderabad,Telangana,Doctor,906914,809567,Platinum,2023-05-20
C102321,Diya Gupta,Female,30,Bengaluru,Karnataka,Student,364578,298883,Gold,2023-11-03
C102322,Pooja Singh,Male,30,Kochi,Kerala,Doctor,371377,815598,Platinum,2023-06-03
C102323,Rohan Reddy,Female,60,Hyderabad,Telangana,Teacher,1066012,135137,Silver,2023-12-17
C102324,Ananya Nair,Male,51,Kolkata,West Bengal,Business,2252946,119335,Silver,2020-04-08
C102325,Sai Reddy,Female,58,Jaipur,Rajasthan,Engineer,1903335,84856,Silver,2021-06-22
C102326,Sanjay Verma,Female,55,Visakhapatnam,Andhra Pradesh,Student,681341,802377,Platinum,2024-10-26
C102327,Priya Singh,Female,37,Ahmedabad,Gujarat,Banker,2454593,335220,Gold,2021-06-03
C102328,Aarav Iyer,Male,21,Jaipur,Rajasthan,Teacher,1608461,339793,Gold,2022-11-26
C102329,Vikram Nair,Female,63,Jaipur,Rajasthan,Doctor,2667915,794357,Platinum,2020-05-13
C102330,Arjun Das,Male,48,Pune,Maharashtra,Doctor,1993089,149348,Silver,2022-04-05
C102331,Kiran Singh,Male,41,Mumbai,Maharashtra,IT,1428332,146828,Silver,2024-11-25
C102332,Kiran Verma,Male,28,Mumbai,Maharashtra,Doctor,2513686,333768,Gold,2023-07-28
C102333,Vikram Kapoor,Male,66,Indore,Madhya Pradesh,Doctor,576480,101823,Silver,2022-03-27
C102334,Vivaan Sharma,Male,43,Chandigarh,Chandigarh,IT,1172991,108548,Silver,2020-01-09
C102335,Aisha Reddy,Female,36,Lucknow,Uttar Pradesh,IT,1991588,139432,Silver,2022-09-07
C102336,Kiran Reddy,Male,54,Jaipur,Rajasthan,Banker,2682902,291794,Gold,2021-05-11
C102337,Rahul Patel,Male,22,Visakhapatnam,Andhra Pradesh,Consultant,687324,830394,Platinum,2021-09-15
C102338,Arjun Sharma,Male,50,Kochi,Kerala,Business,2531086,340270,Gold,2020-07-02
C102339,Kiran Verma,Female,55,Indore,Madhya Pradesh,Teacher,2596856,835739,Platinum,2025-05-20
C102340,Rahul Gupta,Male,24,Hyderabad,Telangana,Banker,2772485,847508,Platinum,2023-02-09
C102341,Nisha Reddy,Male,27,Kochi,Kerala,Business,2169272,290811,Gold,2021-01-28
C102342,Nisha Patel,Male,63,Visakhapatnam,Andhra Pradesh,Student,1849292,313965,Gold,2023-09-12
C102343,Priya Rao,Male,22,Mumbai,Maharashtra,Teacher,350492,288967,Gold,2024-01-26
C102344,Neha Das,Female,47,Kolkata,West Bengal,Student,1649104,129160,Silver,2022-10-22
C102345,Sanjay Patel,Female,48,Ahmedabad,Gujarat,Student,525102,92516,Silver,2020-08-27
C102346,Ananya Kapoor,Male,29,Kochi,Kerala,Teacher,684207,346452,Gold,2021-09-15
C102347,Ananya Sharma,Female,59,Chandigarh,Chandigarh,Business,304733,299567,Gold,2024-05-20
C102348,Sneha Kapoor,Male,52,Pune,Maharashtra,Teacher,870187,341285,Gold,2022-07-20
C102349,Aarav Sharma,Female,40,Chennai,Tamil Nadu,Student,1232264,825146,Platinum,2025-02-04
C102350,Sai Iyer,Male,31,Visakhapatnam,Andhra Pradesh,Engineer,2648867,98283,Silver,2023-09-21
C102351,Aisha Sharma,Female,25,Vijayawada,Andhra Pradesh,Student,2948898,122908,Silver,2023-11-18
C102352,Vivaan Nair,Female,28,Chandigarh,Chandigarh,Banker,2248876,102661,Silver,2022-06-16
C102353,Ananya Singh,Female,22,Hyderabad,Telangana,Engineer,2655343,111759,Silver,2025-11-09
C102354,Aisha Joshi,Male,26,Kochi,Kerala,Banker,1037279,806280,Platinum,2021-06-04
C102355,Aarav Singh,Male,43,Bengaluru,Karnataka,Banker,1409359,149776,Silver,2024-03-12
C102356,Vivaan Nair,Female,69,Delhi,Delhi,Doctor,1384432,120901,Silver,2024-04-12
C102357,Aarav Reddy,Male,49,Kolkata,West Bengal,Engineer,2959243,819301,Platinum,2024-04-17
C102358,Vikram Patel,Female,36,Hyderabad,Telangana,Student,2925305,106864,Silver,2023-06-20
C102359,Sanjay Patel,Male,43,Jaipur,Rajasthan,Doctor,648438,844378,Platinum,2024-08-05
C102360,Arjun Singh,Female,69,Bengaluru,Karnataka,IT,829394,340142,Gold,2022-01-20
C102361,Ananya Nair,Female,47,Kochi,Kerala,Engineer,1772546,332453,Gold,2021-09-17
C102362,Vikram Singh,Female,47,Indore,Madhya Pradesh,Engineer,2441765,315332,Gold,2023-04-16
C102363,Meera Reddy,Male,58,Hyderabad,Telangana,Student,1816683,281971,Gold,2020-05-29
C102364,Neha Sharma,Female,40,Chennai,Tamil Nadu,Student,1613685,115635,Silver,2022-05-08
C102365,Aditya Rao,Female,68,Lucknow,Uttar Pradesh,Banker,939045,94478,Silver,2021-09-09
C102366,Aisha Patel,Female,59,Kochi,Kerala,IT,986301,326781,Gold,2022-11-17
C102367,Sai Kapoor,Female,63,Kochi,Kerala,Consultant,1487218,91526,Silver,2021-05-21
C102368,Aarav Kapoor,Male,55,Jaipur,Rajasthan,Banker,915521,140764,Silver,2022-10-17
C102369,Nisha Patel,Male,40,Mumbai,Maharashtra,Engineer,2761047,117683,Silver,2025-08-11
C102370,Kiran Sharma,Female,58,Lucknow,Uttar Pradesh,Business,397304,133104,Silver,2024-07-17
C102371,Priya Kapoor,Male,27,Hyderabad,Telangana,Student,975273,128636,Silver,2023-06-27
C102372,Vivaan Nair,Male,67,Chennai,Tamil Nadu,Banker,422924,95527,Silver,2024-07-02
C102373,Vivaan Sharma,Male,36,Ahmedabad,Gujarat,Teacher,2992156,146222,Silver,2024-04-26
C102374,Aditya Reddy,Male,24,Kochi,Kerala,Student,2794245,138552,Silver,2020-07-21
C102375,Sai Joshi,Male,21,Mumbai,Maharashtra,Consultant,2291639,95306,Silver,2022-09-12
C102376,Sai Kapoor,Male,58,Indore,Madhya Pradesh,Banker,2626898,134387,Silver,2020-07-05
C102377,Kiran Reddy,Male,69,Delhi,Delhi,Student,2887210,286675,Gold,2025-09-09
C102378,Priya Singh,Female,54,Delhi,Delhi,Business,339533,795791,Platinum,2020-11-11
C102379,Diya Iyer,Male,42,Jaipur,Rajasthan,Consultant,800715,82966,Silver,2025-04-19
C102380,Pooja Reddy,Male,51,Chennai,Tamil Nadu,Banker,2811315,287371,Gold,2022-07-17
C102381,Ananya Patel,Male,48,Hyderabad,Telangana,Teacher,2447423,294557,Gold,2025-04-09
C102382,Rohan Gupta,Female,37,Ahmedabad,Gujarat,IT,805893,105947,Silver,2025-06-10
C102383,Sanjay Sharma,Female,47,Jaipur,Rajasthan,Business,329251,803863,Platinum,2023-03-20
C102384,Kiran Kapoor,Female,50,Indore,Madhya Pradesh,Student,432027,781930,Platinum,2021-11-26
C102385,Sai Verma,Male,70,Chennai,Tamil Nadu,IT,1957846,104408,Silver,2021-10-26
C102386,Kiran Verma,Female,59,Vijayawada,Andhra Pradesh,Consultant,2613100,326191,Gold,2025-02-10
C102387,Ishaan Joshi,Male,45,Lucknow,Uttar Pradesh,Engineer,1795300,88689,Silver,2024-11-24
C102388,Rohan Sharma,Male,57,Indore,Madhya Pradesh,Engineer,1829566,798617,Platinum,2021-01-01
C102389,Aarav Gupta,Female,40,Indore,Madhya Pradesh,Teacher,604924,80578,Silver,2025-05-21
C102390,Priya Joshi,Female,23,Indore,Madhya Pradesh,Engineer,1382246,300518,Gold,2023-03-01
C102391,Rahul Sharma,Male,57,Chennai,Tamil Nadu,IT,1528238,145980,Silver,2020-09-27
C102392,Rahul Sharma,Female,27,Kochi,Kerala,Doctor,612870,82027,Silver,2023-07-19
C102393,Neha Verma,Male,44,Chandigarh,Chandigarh,Teacher,2297626,127805,Silver,2024-05-08
C102394,Sanjay Reddy,Male,63,Indore,Madhya Pradesh,Engineer,1684098,810496,Platinum,2023-06-23
C102395,Kiran Patel,Male,41,Hyderabad,Telangana,Consultant,1458203,345361,Gold,2024-09-18
C102396,Sai Patel,Female,28,Delhi,Delhi,Engineer,2614456,124166,Silver,2023-08-07
C102397,Aisha Singh,Female,52,Delhi,Delhi,Engineer,861979,310698,Gold,2024-03-04
C102398,Diya Gupta,Female,44,Pune,Maharashtra,Banker,2982223,85978,Silver,2025-03-06
C102399,Meera Singh,Male,30,Pune,Maharashtra,Consultant,2125074,328471,Gold,2023-02-21
C102400,Priya Sharma,Male,23,Delhi,Delhi,Consultant,726752,83580,Silver,2025-03-01
C102401,Vikram Kapoor,Male,44,Kolkata,West Bengal,IT,2316136,349672,Gold,2022-07-30
C102402,Diya Singh,Male,27,Ahmedabad,Gujarat,Student,1257437,149478,Silver,2020-03-06
C102403,Vivaan Patel,Male,40,Jaipur,Rajasthan,Doctor,2225264,303732,Gold,2024-04-19
C102404,Pooja Patel,Female,37,Lucknow,Uttar Pradesh,Student,2514916,332799,Gold,2021-08-27
C102405,Arjun Kapoor,Male,49,Kolkata,West Bengal,Teacher,870873,81348,Silver,2024-12-29
C102406,Sanjay Verma,Male,51,Bengaluru,Karnataka,Consultant,1166237,824336,Platinum,2022-05-02
C102407,Meera Joshi,Female,65,Chennai,Tamil Nadu,Consultant,825883,108559,Silver,2025-12-06
C102408,Nisha Verma,Male,47,Chandigarh,Chandigarh,Teacher,426708,314504,Gold,2025-10-18
C102409,Aarav Rao,Male,24,Kochi,Kerala,IT,1854058,110843,Silver,2022-11-29
C102410,Meera Nair,Male,51,Mumbai,Maharashtra,IT,651516,322909,Gold,2025-01-14
C102411,Vivaan Joshi,Female,33,Vijayawada,Andhra Pradesh,Consultant,1649177,333935,Gold,2025-01-18
C102412,Aditya Das,Female,52,Kochi,Kerala,IT,1368251,100812,Silver,2024-11-22
C102413,Arjun Joshi,Male,54,Pune,Maharashtra,Doctor,1058865,142502,Silver,2022-05-10
C102414,Vikram Reddy,Female,67,Mumbai,Maharashtra,Engineer,1038464,102995,Silver,2021-08-26
C102415,Vikram Reddy,Male,50,Indore,Madhya Pradesh,Banker,2355610,135827,Silver,2021-05-09
C102416,Neha Nair,Male,24,Lucknow,Uttar Pradesh,Banker,2886996,128752,Silver,2021-04-12
C102417,Priya Das,Male,23,Delhi,Delhi,Doctor,734384,135683,Silver,2020-02-02
C102418,Kiran Patel,Male,22,Chandigarh,Chandigarh,Banker,2033122,81823,Silver,2021-01-26
C102419,Pooja Singh,Female,52,Indore,Madhya Pradesh,IT,2071266,83312,Silver,2020-10-19
C102420,Aarav Sharma,Male,26,Kolkata,West Bengal,Student,2169184,785156,Platinum,2023-11-03
C102421,Kiran Verma,Male,34,Chennai,Tamil Nadu,Teacher,2224506,104056,Silver,2022-11-05
C102422,Sanjay Sharma,Male,49,Chennai,Tamil Nadu,Teacher,2160598,336784,Gold,2022-09-16
C102423,Diya Rao,Male,68,Kolkata,West Bengal,Business,1663553,314093,Gold,2020-09-06
C102424,Pooja Joshi,Male,65,Visakhapatnam,Andhra Pradesh,Doctor,2836342,109473,Silver,2021-06-05
C102425,Rahul Rao,Female,32,Jaipur,Rajasthan,IT,971362,795449,Platinum,2024-05-06
C102426,Meera Singh,Female,70,Visakhapatnam,Andhra Pradesh,Banker,549559,296441,Gold,2024-10-29
C102427,Priya Das,Female,31,Ahmedabad,Gujarat,Consultant,2619302,819809,Platinum,2023-12-28
C102428,Aarav Iyer,Female,60,Kochi,Kerala,Banker,1867137,283066,Gold,2025-01-28
C102429,Diya Sharma,Female,21,Kolkata,West Bengal,IT,1824159,334104,Gold,2020-03-29
C102430,Diya Reddy,Male,57,Indore,Madhya Pradesh,Business,2795702,286089,Gold,2021-11-10
C102431,Diya Patel,Female,36,Visakhapatnam,Andhra Pradesh,Business,1386526,84534,Silver,2022-07-11
C102432,Aditya Sharma,Male,36,Mumbai,Maharashtra,Doctor,1003689,112070,Silver,2024-01-04
C102433,Rohan Nair,Female,62,Lucknow,Uttar Pradesh,Business,549055,94879,Silver,2022-07-15
C102434,Ishaan Gupta,Male,35,Indore,Madhya Pradesh,Teacher,2415160,117334,Silver,2022-05-02
C102435,Ananya Sharma,Male,31,Pune,Maharashtra,IT,1953034,301392,Gold,2024-10-13
C102436,Kiran Nair,Female,57,Kochi,Kerala,Engineer,1266751,296049,Gold,2021-06-01
C102437,Ishaan Das,Male,58,Hyderabad,Telangana,Doctor,1698128,131487,Silver,2023-07-06
C102438,Aditya Singh,Male,28,Chennai,Tamil Nadu,Consultant,2382106,132623,Silver,2022-03-22
C102439,Diya Das,Female,58,Delhi,Delhi,Student,575005,81951,Silver,2024-04-21
